text,label
The Strong Willed Unattainable Flower Is My Lover Inside My Dream average looking protagonist beautiful female lead dreams early romance male protagonist modern day,17
Kimi ni Todoke Ashita ni Nareba adapted from manga,17
Devoted To The Stand In acting doting love interests heartwarming mistaken identity misunderstandings modern day older love interests power couple second chance showbiz tragic past,17
I Fell in Love with the Vending Machine Girl ghosts male protagonist modern day older love interests protagonist falls in love first time skip youkai,17
Strawberry Pop Pop Pop child abuse childhood friends childhood love clingy lover college university cute protagonist devoted love interests doting love interests doting parents modern day omegaverse past trauma tragic past unconditional love,17
She Was Made a Stand in Bride for a Margrave Who Is Said to Be Odd but She Is Content Because Her Loving Husband Cooks Warm Meals for Her arranged marriage cooking european ambience farming female protagonist oneshot,17
The Obsessed Alpha Turned The Secretary Omega boss subordinate relationship businessmen co workers debts hard working protagonist hiding true identity male protagonist modern day office romance omegaverse,17
Flowers of Love amnesia brother complex caring protagonist childhood love death of loved ones distrustful protagonist female protagonist goddesses gods hated protagonist heaven incest kind love interests love interest falls in love first male to female mysterious past sealed power secret identity sentimental protagonist siblings sister complex strong love interests,17
Marrying the Coal Boss in 90s beautiful female lead business management cute protagonist familial love female protagonist friends become enemies handsome male lead modern knowledge,17
The Wolf Husband and Green Plum Wife age regression childhood friends female protagonist,17
